,leiden,cell_type,X_umap_1,X_umap_2,X_fa_1,X_fa_2,X_pca_1,X_pca_2,X_pca_3,X_pca_4,X_pca_5,X_pca_6,X_pca_7,X_pca_8,X_pca_9,X_pca_10
hindbrain_E10.5_embryo2_sc76-1-1,1,RGC 1,10.716808319091797,8.5737886428833,127.16425907738169,216.2217876326052,-10.919443130493164,-7.171921730041504,2.655308723449707,0.8674532771110535,-5.65961217880249,-2.770461320877075,-5.71929931640625,-5.1680989265441895,-0.8444056510925293,2.0802464485168457
hindbrain_E10.5_embryo2_sc77-1-1,5,RGC 2,12.96712589263916,9.296757698059082,-21.653918998093648,345.78663035241095,-11.071576118469238,-7.522762775421143,2.039789915084839,5.954522132873535,-3.7816226482391357,-1.5742239952087402,3.8154983520507812,0.91718989610672,-2.683392286300659,1.6752257347106934
hindbrain_E10.5_embryo2_sc78-1-1,4,RGC 2,11.09421157836914,12.105965614318848,-195.88663682428302,163.96776879514752,-10.575570106506348,-7.01671028137207,1.7854593992233276,-2.799384355545044,2.1085808277130127,-5.6417951583862305,2.0734505653381348,1.4781415462493896,-1.3010883331298828,-2.054659366607666
hindbrain_E10.5_embryo2_sc79-1-1,4,RGC 2,11.568062782287598,11.766499519348145,-168.6032433229401,209.33737472302863,-11.043224334716797,-5.276680946350098,3.3949499130249023,-4.021867752075195,1.322669267654419,-5.377687931060791,0.48483145236968994,-2.437957763671875,0.007904499769210815,-5.443328857421875
hindbrain_E10.5_embryo2_sc80-1-1,5,RGC 2,11.521475791931152,9.55223560333252,3.8705701728750403,251.6875078530488,-9.794205665588379,-11.608765602111816,0.12049543857574463,0.745800256729126,-1.1957180500030518,-2.597050428390503,-1.9228391647338867,1.170129418373108,-1.8285285234451294,3.7238094806671143
hindbrain_E10.5_embryo2_sc81-1-1,4,RGC 2,9.852648735046387,11.07731819152832,-103.87035015104107,89.46560856723147,-2.644157648086548,-1.4663578271865845,-3.4763147830963135,-0.7244863510131836,5.242735385894775,-7.08491849899292,5.68087100982666,1.273119330406189,-7.917019844055176,1.6795028448104858
hindbrain_E10.5_embryo2_sc82-1-1,0,NPC 2,9.16148567199707,11.408175468444824,-110.96046269251991,-32.34816589917313,2.1733806133270264,-5.599453926086426,-8.023356437683105,5.067685604095459,-3.3867485523223877,-2.6946864128112793,-1.5141745805740356,1.4632799625396729,-7.611122131347656,9.43910026550293
hindbrain_E10.5_embryo2_sc83-1-1,5,RGC 2,11.445809364318848,10.02816390991211,-37.143524796992104,237.9317880415075,-9.385059356689453,-10.533429145812988,0.1857340931892395,1.6606141328811646,-2.2998032569885254,-3.458733558654785,-2.558161973953247,-0.4750174582004547,0.20317867398262024,-1.7784404754638672
hindbrain_E10.5_embryo2_sc84-1-1,5,RGC 2,12.668832778930664,9.208040237426758,-17.83411224861062,369.53351594779997,-8.229208946228027,-8.51980972290039,4.354392051696777,11.718864440917969,3.6280641555786133,-0.826531171798706,3.4674694538116455,0.03808045759797096,-1.7205750942230225,-0.9595485925674438
hindbrain_E10.5_embryo2_sc85-1-1,0,NPC 2,8.058513641357422,11.085187911987305,-47.282695098219016,-136.9004699298075,5.956325054168701,1.4726909399032593,-14.78293514251709,8.010068893432617,-10.685758590698242,-8.188261985778809,-3.285531759262085,3.842214345932007,0.3462817668914795,6.584718227386475
hindbrain_E10.5_embryo2_sc86-1-1,0,NPC 2,9.358368873596191,12.392690658569336,-209.04495618579617,-26.00515076746239,-0.46791353821754456,-8.728470802307129,-7.722822666168213,2.669037103652954,-1.955488920211792,-3.09454345703125,2.9833407402038574,4.883326053619385,-4.71651554107666,1.0542244911193848
hindbrain_E10.5_embryo2_sc87-1-1,3,NPC 2,5.327486038208008,11.923023223876953,-172.16951431347687,-468.5324232169623,25.484434127807617,2.1269588470458984,9.802391052246094,2.6619644165039062,-3.0394089221954346,-4.776301383972168,-6.687346458435059,-6.67514705657959,-1.853096842765808,2.344277858734131
hindbrain_E10.5_embryo2_sc88-1-1,5,RGC 2,12.467897415161133,9.80970573425293,-54.74578189572293,365.52927511956415,-9.879549026489258,-9.527132034301758,2.3549611568450928,-0.6591163873672485,-2.1290700435638428,-7.11665153503418,-0.3460322618484497,-6.3449482917785645,-3.319408416748047,0.1447993665933609
hindbrain_E10.5_embryo2_sc89-1-1,0,NPC 2,8.971184730529785,11.676148414611816,-162.48567469401058,-56.965767197187816,-0.8131394386291504,-8.055508613586426,-10.763410568237305,2.0108325481414795,-4.705983638763428,-1.8042675256729126,0.5437639951705933,6.747395992279053,-3.2262277603149414,1.546396017074585
hindbrain_E10.5_embryo2_sc90-1-1,5,RGC 2,12.463333129882812,10.25228214263916,-92.80974848473873,320.68334186587936,-7.693482875823975,-8.633610725402832,2.553851842880249,1.0511479377746582,-0.7729204893112183,-5.64435338973999,3.2405307292938232,0.609541654586792,-1.4241265058517456,0.9857859015464783
hindbrain_E10.5_embryo2_sc91-1-1,5,RGC 2,13.281283378601074,9.491903305053711,-51.28149266633907,389.27345934824353,-8.161128044128418,-8.03719711303711,4.213803768157959,5.933084011077881,-4.806269645690918,-1.0015336275100708,2.035346508026123,2.799659252166748,-4.725430488586426,4.854571342468262
hindbrain_E10.5_embryo2_sc92-1-1,0,NPC 2,9.895242691040039,12.760627746582031,-269.35875048306286,-25.896252181299666,-3.8065929412841797,-7.291277885437012,-4.763668537139893,-0.5513089299201965,-2.071760892868042,-5.349754333496094,5.433363437652588,3.0523359775543213,-0.17911484837532043,5.525845050811768
hindbrain_E10.5_embryo2_sc93-1-1,5,RGC 2,11.94038200378418,10.052909851074219,-92.46944180994525,285.53801064668164,-10.5914306640625,-9.55085277557373,2.0251989364624023,-1.2699528932571411,-2.936260938644409,-4.895124912261963,-0.19764602184295654,-1.5609102249145508,-1.1696829795837402,-1.5068529844284058
hindbrain_E10.5_embryo2_sc94-1-1,5,RGC 2,12.647281646728516,9.944469451904297,-64.84805785570785,317.51662872617953,-9.346283912658691,-9.079371452331543,2.4676690101623535,0.29626670479774475,0.38957345485687256,-3.796597480773926,3.2170677185058594,0.44080474972724915,-3.4060280323028564,-0.9494954347610474
hindbrain_E10.5_embryo2_sc95-1-1,5,RGC 2,11.817062377929688,8.89826774597168,55.52250489017575,274.52491110461585,-5.214222431182861,-9.2295503616333,6.538175582885742,51.575687408447266,38.126461029052734,-6.183784484863281,-4.8354997634887695,-3.9138197898864746,1.5276778936386108,-2.576078414916992
hindbrain_E10.5_embryo2_sc96-1-1,5,RGC 2,11.634346961975098,8.835936546325684,49.50282939390251,262.0344777133625,-5.214227676391602,-9.2295503616333,6.538190841674805,51.575706481933594,38.126468658447266,-6.183773040771484,-4.835490703582764,-3.9138283729553223,1.5276741981506348,-2.576070547103882
hindbrain_E11.5_embryo1_sc65-0-2,0,NPC 2,8.058730125427246,13.078064918518066,-142.68675104205917,-170.56894972852058,9.672690391540527,-1.6747803688049316,-6.271579742431641,-5.262485980987549,4.819530487060547,4.519250869750977,5.425055027008057,7.1600775718688965,1.3728984594345093,-1.1071540117263794
hindbrain_E11.5_embryo1_sc66-0-2,3,NPC 2,6.24033784866333,13.527283668518066,-265.36799154203374,-318.67129138988605,16.658063888549805,-4.944620609283447,-0.09400545060634613,-2.2324397563934326,3.207176685333252,13.882627487182617,-7.6774115562438965,-3.3823418617248535,6.724757671356201,-7.611212253570557
hindbrain_E11.5_embryo1_sc67-0-2,3,NPC 2,6.472416400909424,13.538532257080078,-225.9889515863258,-280.747379041414,16.155864715576172,-7.200605869293213,-1.002640724182129,-0.9362041354179382,-1.616093397140503,15.578437805175781,-9.67061710357666,-1.8747062683105469,5.646244525909424,-3.9771878719329834
hindbrain_E11.5_embryo1_sc68-0-2,0,NPC 2,8.541719436645508,13.4036226272583,-249.76653497997603,-133.3464903605763,17.828275680541992,-5.153531551361084,-4.431437015533447,-1.9518592357635498,4.518914222717285,16.640018463134766,-3.9223480224609375,-3.2424559593200684,-0.7819096446037292,9.547272682189941
hindbrain_E11.5_embryo1_sc69-0-2,0,NPC 2,8.51504135131836,12.369494438171387,-190.29884203596686,-117.97462768789822,8.137748718261719,-5.120692253112793,-9.983619689941406,-2.3871405124664307,-0.2575659155845642,2.293090581893921,-0.923119306564331,3.2466795444488525,3.2954535484313965,8.616839408874512
hindbrain_E11.5_embryo1_sc70-0-2,1,RGC 1,10.655150413513184,9.96247386932373,-0.5413232609683498,121.32153170618975,-6.589046001434326,-9.086877822875977,-1.5614099502563477,0.6580623984336853,-5.415433406829834,3.4756743907928467,-3.5777604579925537,5.640020370483398,1.1847258806228638,3.0264339447021484
hindbrain_E11.5_embryo1_sc71-0-2,0,NPC 2,7.851324558258057,11.84451961517334,-133.60827437150604,-144.0598091585949,15.073052406311035,-3.7947685718536377,-10.601177215576172,3.973468542098999,-5.082619667053223,6.428834438323975,-8.116560935974121,-3.9391956329345703,2.302229881286621,8.00595760345459
hindbrain_E11.5_embryo1_sc72-0-2,3,NPC 2,5.085444927215576,13.320043563842773,-257.530591049769,-526.7171935390855,25.580921173095703,-4.810237884521484,14.712203979492188,2.409059762954712,-7.839155673980713,-4.255195617675781,-5.91002082824707,3.822707176208496,1.3557041883468628,-0.5514678955078125
hindbrain_E11.5_embryo1_sc73-0-2,0,NPC 2,7.602038860321045,12.952230453491211,-233.115931834528,-256.5035813542548,15.427574157714844,-5.381943702697754,-6.220321178436279,-4.307543754577637,3.204270601272583,9.895583152770996,-0.09233067184686661,-4.031120777130127,0.2707618176937103,-6.721940040588379
hindbrain_E11.5_embryo1_sc74-0-2,3,NPC 2,5.238140106201172,12.540750503540039,-202.23203572970542,-512.1243996579977,26.730304718017578,-3.2593491077423096,14.375778198242188,2.8964877128601074,-7.407984256744385,-2.9673526287078857,-4.586431980133057,4.558257579803467,1.8213814496994019,8.090568542480469
hindbrain_E11.5_embryo1_sc75-0-2,3,NPC 2,4.5150604248046875,13.138617515563965,-251.11917077771798,-579.95186699129,30.924095153808594,-0.07978780567646027,16.985692977905273,-0.9469175934791565,-5.206502914428711,-2.3447561264038086,-1.147932767868042,2.6242709159851074,3.250277280807495,-0.3178069591522217
hindbrain_E11.5_embryo1_sc76-0-2,0,NPC 2,8.37330150604248,11.535820007324219,-99.12494386908376,-80.52051156991583,2.7180938720703125,-6.100480079650879,-10.190011024475098,2.827120065689087,-8.178646087646484,1.0699559450149536,-4.095397472381592,4.469429969787598,4.640240669250488,4.574150562286377
hindbrain_E11.5_embryo1_sc77-0-2,3,NPC 2,6.582596302032471,13.170692443847656,-252.27678949242778,-294.1726139326828,15.313966751098633,-8.25335693359375,-1.1181753873825073,-0.2959282100200653,-1.077911138534546,15.22480297088623,-12.358541488647461,0.9869439005851746,7.930908679962158,-3.827951192855835
hindbrain_E11.5_embryo1_sc79-0-2,5,RGC 2,12.54067325592041,10.604290008544922,-33.088275370427205,281.2579713989279,-9.722959518432617,-8.018500328063965,2.694387435913086,3.4642748832702637,-1.0496586561203003,5.625584602355957,7.516113758087158,2.6707911491394043,0.7466287612915039,1.1236457824707031
hindbrain_E11.5_embryo1_sc83-0-2,0,NPC 2,9.357667922973633,13.850748062133789,-303.6634381013548,-149.7258200431,13.706930160522461,-11.031901359558105,-9.68463134765625,1.5226869583129883,0.0682678073644638,10.17985725402832,-0.260982483625412,-2.0876264572143555,-2.4333250522613525,2.7915449142456055
hindbrain_E11.5_embryo1_sc84-0-2,0,NPC 2,7.982016563415527,12.154610633850098,-157.1470279235128,-139.01395631411913,14.290914535522461,-5.664206504821777,-9.655920028686523,3.1982452869415283,0.005816168151795864,5.470944404602051,-2.9455833435058594,2.520841121673584,4.986958980560303,3.9071781635284424
