,leiden,cell_type,X_umap_1,X_umap_2,X_fa_1,X_fa_2,X_pca_1,X_pca_2,X_pca_3,X_pca_4,X_pca_5,X_pca_6,X_pca_7,X_pca_8,X_pca_9,X_pca_10
forebrain_E9.5_embryo1_sc43-0-0,5,NEC,4.809230804443359,0.28597068786621094,-70.51230853409514,-91.18606602361861,-11.558655738830566,0.05750018730759621,-2.4038307666778564,4.956254959106445,-2.2471354007720947,1.3662515878677368,-2.849092483520508,1.859586238861084,-2.7485296726226807,-0.7834799289703369
forebrain_E9.5_embryo1_sc44-0-0,4,NEC,6.6347174644470215,0.6395887136459351,-80.15826738479385,-65.65560935458004,-15.332109451293945,-0.4672773480415344,-3.633819103240967,6.314638614654541,0.8363175988197327,-2.260011672973633,-3.729116439819336,0.9902597665786743,-3.1460280418395996,-0.9617540240287781
forebrain_E9.5_embryo1_sc45-0-0,4,NEC,5.776593208312988,-0.5315313935279846,-88.86024214559562,-86.69594960899938,-14.658815383911133,3.2688071727752686,-2.8168704509735107,9.04452133178711,0.4977840781211853,-0.7008879780769348,-3.1998631954193115,0.9926241040229797,-6.939212322235107,-4.5839948654174805
forebrain_E9.5_embryo1_sc46-0-0,4,NEC,7.157321453094482,1.6360883712768555,-62.475843872464466,-49.42755403734033,-14.452091217041016,-1.4756228923797607,-3.937363862991333,3.885162115097046,0.3778124749660492,-2.5498552322387695,-1.9387933015823364,-1.538712501525879,0.3875180780887604,-0.572112500667572
forebrain_E9.5_embryo1_sc47-0-0,4,NEC,6.118355751037598,-0.42123547196388245,-80.65392584875705,-82.70785963483137,-12.143099784851074,1.2902109622955322,-1.1334646940231323,8.231010437011719,-1.8509758710861206,-0.8499135375022888,-3.6899938583374023,1.0719465017318726,-2.8821940422058105,-2.8253796100616455
forebrain_E9.5_embryo1_sc48-0-0,4,NEC,5.858380317687988,0.7880479693412781,-68.62146461199043,-70.54828962440436,-13.145191192626953,0.33755651116371155,-1.134822130203247,5.373121738433838,0.6651486754417419,0.46663740277290344,-2.314004898071289,-0.6714593768119812,-2.2794299125671387,0.21082551777362823
forebrain_E9.5_embryo1_sc49-0-0,5,NEC,3.1924445629119873,-0.535834550857544,-65.58838610519113,-119.30022833903423,-9.82340145111084,2.6861796379089355,-6.616806507110596,6.269160747528076,-4.449752330780029,4.210960388183594,-5.3733110427856445,5.32248592376709,-3.8740880489349365,-3.375190019607544
forebrain_E9.5_embryo1_sc5-0-0,4,NEC,6.909162998199463,0.9221481084823608,-68.592265508166,-59.7018970251799,-14.899311065673828,0.6939575672149658,-3.7618424892425537,4.9826436042785645,0.08206827193498611,-2.61504864692688,-1.7324085235595703,-1.1525392532348633,-2.1720306873321533,-1.1780716180801392
forebrain_E9.5_embryo1_sc6-0-0,5,NEC,3.6189494132995605,-0.046691201627254486,-73.66327539014513,-113.59494240326322,-12.319389343261719,1.5724003314971924,-5.240153789520264,8.548918724060059,-4.07075834274292,3.8264079093933105,-3.2862703800201416,3.0930464267730713,-3.9141502380371094,-3.2870357036590576
forebrain_E9.5_embryo1_sc7-0-0,4,NEC,6.177106857299805,0.1970980167388916,-66.38727502130897,-75.3145750305394,-10.930366516113281,0.8609738945960999,-1.3864659070968628,5.482895374298096,-0.2658320963382721,-1.7402863502502441,-3.462913990020752,0.11511276662349701,-2.719278573989868,-0.5204170346260071
